21.11.04.13,27,5.20355555556,5.3386746988,5.13894736842,2.18384615385,2.49696969697,7.40363636364,6.54516129032
22.11.04.13,18,5.2976119403,5.51134328358,5.48526315789,2.24,2.63454545455,7.39333333333,6.64666666667
23.11.04.13,32,5.13235294118,5.20988235294,4.92505050505,2.23935483871,2.60093023256,7.37058823529,6.70964285714
0.18.04.13,1163,5.05049713318,5.0727540811,4.68179636364,2.31665535957,2.60918635171,7.32727272727,6.46031981982
1.18.04.13,556,5.0208229638,5.00313304721,4.49929117797,2.32407960199,2.57905378486,7.40166666667,6.51383490073
2.18.04.13,379,5.06513149455,5.06884186225,4.60135971223,2.34467181467,2.63683526012,7.35628318584,6.54899713467
3.18.04.13,286,5.06481242673,5.07377433849,4.6251002004,2.30741758242,2.65442655936,7.40808080808,6.58003992016
4.18.04.13,243,5.06982360923,5.07497142857,4.58310457516,2.22634502924,2.65386036961,7.64166666667,6.7630162413
5.18.04.13,183,5.0968767507,5.14686178862,4.73687296417,2.30787037037,2.59459074733,7.3909375,6.54462462462
6.18.04.13,290,5.10388888889,5.13993516209,4.76529906542,2.23671309192,2.56891213389,7.59113207547,6.53873310811
7.18.04.13,452,5.07039303001,5.0899513303,4.6761318408,2.33366666667,2.71196358908,7.36215686275,6.47642431466
8.18.04.13,583,5.1356592528,5.19784800602,4.86683051715,2.31726821192,2.6680866426,7.37365517241,6.49531194296
9.18.04.13,610,5.12903374824,5.19138285714,4.82879394749,2.30627393225,2.71769539078,7.3207,6.51564451561
10.18.04.13,872,5.14069383597,5.21519935053,4.87984375,2.27183371298,2.61908943089,7.3632807571,6.56513333333
11.18.04.13,751,5.18120779787,5.29129867639,4.97740443425,2.28129487179,2.58263056093,7.38249011858,6.54263590392
12.18.04.13,770,5.18743837849,5.29404848485,4.97855067451,2.27674157303,2.64480496454,7.38638461538,6.47172433352
13.18.04.13,556,5.11507601836,5.17247179744,4.78277148253,2.28667173252,2.66856236786,7.40098765432,6.48929180887
14.18.04.13,504,5.12917226684,5.19026262037,4.78694883133,2.26089285714,2.65783403657,7.36013422819,6.5229587156
15.18.04.13,515,5.1486264308,5.22775969962,4.87567283951,2.27982725528,2.58965166909,7.41172839506,6.56747583244
16.18.04.13,727,5.07576995749,5.09867710694,4.73937049678,2.2548700565,2.63830618893,7.31550847458,6.57053229241
17.18.04.13,5088,5.08193658955,5.10247191011,4.81880412139,2.26651422197,3.06304843305,7.22633466135,6.53333296239
18.18.04.13,2444,5.07587835616,5.09459842618,4.82534978956,2.25683076923,2.97231153389,7.265,6.52443959878
19.18.04.13,1083,5.07167242979,5.09058066403,4.76726689821,2.26395744681,2.90352876106,7.34325358852,6.50868217054
20.18.04.13,617,5.03861782361,5.04546508564,4.66079303675,2.29858803987,2.83943432407,7.3188028169,6.51413658537
21.18.04.13,1185,5.04462336245,5.06622386059,4.54900888769,2.3845398773,2.79166583041,7.39603375527,6.58527906977
22.18.04.13,991,5.10467246169,5.15144885934,4.83537241575,2.35520947177,2.75145210494,7.37227383863,6.64062896406
23.18.04.13,1176,5.01814104333,4.99068813357,4.52986460348,2.38713140037,2.798008,7.33031847134,6.54084533209
0.19.04.13,867,5.03917634835,5.02333725622,4.59362969753,2.35343806104,2.75447149644,7.40351351351,6.54274386407
1.19.04.13,1330,5.04321855517,5.02652282881,4.52605664021,2.32775732788,2.84941643509,7.30460567823,6.49779178338
2.19.04.13,2994,4.88383443936,4.72082682065,4.06726566294,2.26373058866,3.0490425969,7.30231343284,6.55024716099
3.19.04.13,1885,4.9390569997,4.82533570863,4.22740202754,2.27550921435,2.87707644381,7.31373417722,6.54058292282
4.19.04.13,2043,4.82128983367,4.63348626432,3.85601329337,2.18021792619,2.75366598399,7.2884496124,6.42799739357
5.19.04.13,1593,4.81385301918,4.60984186131,3.90361325611,2.21533333333,2.73705772377,7.24007518797,6.48063500258
6.19.04.13,2367,4.87590283429,4.7052378768,4.03109754666,2.19414961186,2.83645438596,7.26443037975,6.4466583895
7.19.04.13,3791,4.88145024724,4.72818630825,4.10861852322,2.14834004664,2.77363666193,7.3084729064,6.53858849293
8.19.04.13,4197,4.94838452516,4.85598991899,4.28147678502,2.16675977654,2.78048793566,7.36512283894,6.5938377664
9.19.04.13,4744,5.06982677797,5.08017567352,4.75255565592,2.19580678314,2.8119693284,7.29823640365,6.71158231903
10.19.04.13,4365,5.04488966054,5.04099308283,4.61685406774,2.20151390789,2.7976881456,7.36956839795,6.54735873679
11.19.04.13,4001,5.07081639566,5.0866506598,4.70385692393,2.25249426752,2.81111359196,7.42503448276,6.59028233658
12.19.04.13,3711,5.04920253628,5.03569709932,4.61490149349,2.24668992464,2.81431630972,7.49276255708,6.64882253426
13.19.04.13,2920,5.09899279869,5.13519726995,4.80673285009,2.24986863711,2.82585963363,7.37975632615,6.60611868484
14.19.04.13,2866,5.10787117829,5.13834414414,4.77182102209,2.26947022767,2.84828334102,7.34519254658,6.5731633535
15.19.04.13,2160,5.10203861412,5.13710197811,4.77231150442,2.25940357853,2.80991962002,7.3460816944,6.61613800206
16.19.04.13,2066,5.12558718666,5.18334411646,4.89708303508,2.26580597015,2.84351404828,7.29560371517,6.59240117609
17.19.04.13,2014,5.1418715626,5.21105976096,4.92850450769,2.28556603774,2.83088495575,7.36115183246,6.57299590035
18.19.04.13,1929,5.08635699001,5.11373999567,4.72343673966,2.26804012346,2.83742349049,7.37099557522,6.53743038982
19.19.04.13,5344,5.0557426966,5.07212563829,4.58523456218,2.25065938511,3.07143052704,7.2149636099,6.54802094427
20.19.04.13,10377,4.83833047685,4.71349727034,3.98607845081,2.06127172491,2.73733398437,7.31447847315,6.60076883754
21.19.04.13,5667,4.97163885763,4.93273993152,4.41756883727,2.21229675278,2.83468023256,7.38394319683,6.63589470385
22.19.04.13,3016,4.99846615413,4.97989234297,4.54049532262,2.23284318288,2.84394961665,7.4003038674,6.59316724092
23.19.04.13,1614,5.04876048123,5.05820283371,4.67547065593,2.22132188841,2.76761904762,7.49876923077,6.60362795002
0.17.04.13,516,5.15569291819,5.25807836358,5.00142328042,2.22680073126,2.61546174142,7.43064150943,6.59909010601
1.17.04.13,347,5.15606565531,5.244784189,4.95437340153,2.22618911175,2.58302325581,7.43510791367,6.55672857143
2.17.04.13,362,5.14715770447,5.22370521173,4.93870099923,2.21567010309,2.61278810409,7.36942857143,6.57872870249
3.17.04.13,357,5.10724619606,5.15334361233,4.82740183793,2.24437956204,2.52810077519,7.33191780822,6.56960352423
4.17.04.13,246,5.09379646337,5.12787916929,4.74129651861,2.24276816609,2.58088772846,7.42612244898,6.58004444444
5.17.04.13,274,5.13082932692,5.19706860707,4.87359719439,2.25712074303,2.5386097561,7.32659793814,6.50173469388
6.17.04.13,598,5.01358959928,5.02455019557,4.59800621842,2.38755555556,2.49650202429,7.33077348066,6.53773542601
7.17.04.13,850,5.05153919391,5.09487109905,4.72999467235,2.36480874317,2.53731922399,7.32828996283,6.54672187043
8.17.04.13,871,5.09558516289,5.16223452769,4.82790029326,2.31107173725,2.58570659489,7.35081081081,6.55965696466
9.17.04.13,674,5.15525353179,5.24718937644,4.95263345196,2.24052050473,2.64225841477,7.41897233202,6.55614167295
10.17.04.13,684,5.15799880881,5.26136574586,4.98878762542,2.22067547724,2.60676041667,7.44047297297,6.5856773743
11.17.04.13,649,5.15134300363,5.24901052632,4.93856102004,2.26465408805,2.64916573971,7.38822429907,6.52542791056
12.17.04.13,903,5.16093167145,5.2613505607,4.95152819486,2.24433333333,2.69553090333,7.40389502762,6.59248991354
13.17.04.13,7221,4.90055193861,4.78786408728,3.76502998001,2.28462898793,2.88299379816,7.32333333333,6.55258562661
14.17.04.13,6883,4.8966592133,4.79563124524,3.79269779693,2.27477114955,2.81707166526,7.4072769409,6.52832574239
15.17.04.13,1623,4.9731590142,4.9179602155,4.22810611384,2.2843821911,2.78710736722,7.41741847826,6.53238812785
16.17.04.13,1026,5.05735027223,5.07408081349,4.61710018504,2.21333892617,2.69363877119,7.35807106599,6.53345646438
17.17.04.13,813,5.09765562794,5.13792819997,4.76437182741,2.18562051282,2.61201253482,7.35531486146,6.56553030303
18.17.04.13,679,5.09967448061,5.14036528759,4.7577602766,2.29529801325,2.76522633745,7.37484581498,6.50194524496
19.17.04.13,707,5.07982713818,5.10013643997,4.7102471637,2.31187261146,2.70689303905,7.41,6.53966666667
20.17.04.13,844,5.1449255751,5.23242832639,4.98789259928,2.28744615385,2.61781634938,7.35378378378,6.58764928193
21.17.04.13,548,5.07552696279,5.10262860541,4.71039502164,2.27322033898,2.69021590909,7.36351648352,6.5469214876
22.17.04.13,747,5.14223573735,5.22254917235,4.95727407407,2.2922029703,2.64378937894,7.36651006711,6.57482064191
23.17.04.13,960,5.05737344469,5.0669990458,4.67736569951,2.29018379282,2.66890214797,7.35123028391,6.54228808864
0.13.04.13,17,5.14783625731,5.215,4.92561403509,2.14,2.53666666667,7.37714285714,6.66303030303
1.13.04.13,10,5.35361702128,5.70638297872,5.70451612903,2.43333333333,2.57428571429,7.26571428571,6.6175
2.13.04.13,12,5.18525252525,5.32423076923,5.13055555556,2.295,2.81571428571,7.305,6.60363636364
3.13.04.13,7,4.88271186441,4.68592592593,4.18875,2.2325,2.506,7.91,6.99333333333
4.13.04.13,9,5.24021505376,5.37818181818,5.1746875,2.38,2.89545454545,7.0,6.36857142857
5.13.04.13,7,4.99411764706,4.95675675676,4.74814814815,2.3975,2.84769230769,7.18,6.51285714286
6.13.04.13,16,5.27686956522,5.51543859649,5.401,2.10571428571,2.82,7.25714285714,6.6437037037
7.13.04.13,11,5.22104294479,5.41077922078,5.18404761905,2.19111111111,2.8625,7.115,6.61269230769
8.13.04.13,11,5.09617021277,5.18820512821,4.9888,2.2625,2.592,7.34,6.58666666667
9.13.04.13,23,5.12912863071,5.17426470588,4.906,2.1625,2.64514285714,7.55555555556,6.66444444444
10.13.04.13,35,4.72655948553,4.43139534884,3.94426229508,2.10965517241,2.63341463415,7.306,6.6315
11.13.04.13,23,5.05462809917,5.04983333333,4.70106666667,2.20086956522,2.65657142857,7.215,6.49
12.13.04.13,25,5.09945945946,5.158,5.0396875,2.142,2.4696,7.5725,6.68717948718
13.13.04.13,30,5.14754512635,5.20939597315,5.00571428571,2.29153846154,2.7687804878,7.60153846154,6.61473684211
14.13.04.13,30,5.16367272727,5.26013245033,5.09145833333,2.26615384615,2.67526315789,7.36533333333,6.67448275862
15.13.04.13,14,5.28796052632,5.45228915663,5.34724137931,2.30714285714,2.61111111111,7.41428571429,6.5785
16.13.04.13,25,5.12943548387,5.1803030303,4.91897435897,2.28857142857,2.56235294118,7.51,6.74
17.13.04.13,29,4.99045751634,4.93517241379,4.73212765957,2.20685714286,2.48476190476,7.30909090909,6.54730769231
18.13.04.13,24,5.34911764706,5.62323809524,5.66470588235,2.322,2.97052631579,7.48769230769,6.7093877551
19.13.04.13,32,5.05979661017,5.0744516129,4.75239130435,2.155,2.53720930233,7.4,6.69632653061
20.13.04.13,29,5.22134387352,5.36056737589,5.10426666667,2.18916666667,2.42896551724,7.33375,6.79086956522
21.13.04.13,17,5.06103030303,5.06107526882,4.83076923077,2.22,2.63931034483,7.64,6.59611111111
22.13.04.13,18,5.11842857143,5.19397590361,4.82325581395,2.15230769231,2.69,7.49333333333,6.67826086957
23.13.04.13,21,5.34085365854,5.49384615385,5.44186666667,2.27058823529,2.54909090909,7.48,6.64264150943
0.16.04.13,1846,5.12735267417,5.20648760631,4.92443037975,2.25104477612,2.61008080155,7.41088135593,6.54778054863
1.16.04.13,1661,5.13506970569,5.2203014385,4.96227979275,2.23131514856,2.62135372714,7.45534729879,6.58450048733
2.16.04.13,1477,5.09825863702,5.15409748735,4.8565129683,2.18890649762,2.63490412979,7.48714494876,6.56138087153
3.16.04.13,1237,5.13925043652,5.21550358102,4.9579661017,2.15700334448,2.55811394892,7.4097983871,6.50615969582
4.16.04.13,1087,5.12453302961,5.19166865632,4.88986411065,2.17484971568,2.57909305065,7.46926701571,6.50921584812
5.16.04.13,987,5.14491165805,5.22487968813,4.96717359768,2.18020351526,2.70538826319,7.44653366584,6.52521028991
6.16.04.13,1238,5.12415485086,5.19355153935,4.92527167845,2.20716457369,2.67747321429,7.47024118738,6.53186662412
7.16.04.13,1688,5.1224396852,5.19432309264,4.9061774842,2.23301192843,2.66665412248,7.48216478191,6.52610492452
8.16.04.13,1904,5.12831536074,5.20204968519,4.94915199603,2.1982484361,2.66485013624,7.41930607187,6.53324795297
9.16.04.13,2344,5.15501488515,5.25288532606,5.01241759418,2.23625049544,2.67074436294,7.41853170189,6.53452586968
10.16.04.13,2262,5.11115825572,5.17133880954,4.87607621815,2.18366791045,2.60091990484,7.43219017094,6.54246853824
11.16.04.13,2456,5.15010652117,5.24404323745,4.95576234462,2.15485343384,2.62650301464,7.41332116788,6.49053537647
12.16.04.13,2120,5.11086362784,5.17717779802,4.86455078374,2.19099958001,2.59510817308,7.42119952494,6.53587298075
13.16.04.13,2013,5.09167944006,5.13644294358,4.77540064309,2.15947833066,2.58975910525,7.43887640449,6.55276352612
14.16.04.13,2370,5.11284314973,5.18122790812,4.79425208086,2.25155662117,2.64506871036,7.40009861933,6.55225248595
15.16.04.13,2124,5.13537568572,5.23956958103,4.91243643264,2.29753273322,2.60937810945,7.39242696629,6.49201322244
16.16.04.13,2351,5.18344742901,5.34154088237,5.080591855,2.27320686901,2.558681458,7.41644803229,6.4564568563
17.16.04.13,1822,5.16311516496,5.27729648474,5.0008800816,2.2426856004,2.58807169811,7.39432009627,6.51854972704
18.16.04.13,1154,5.14087264603,5.21926088504,4.90008240535,2.21556916427,2.60113910761,7.41109965636,6.59427466151
19.16.04.13,1060,5.16436808557,5.26448016416,4.98275369842,2.22045762712,2.55764095917,7.47594594595,6.60264502164
20.16.04.13,1097,5.14079787234,5.22651817116,4.89431327748,2.20673823287,2.61137125749,7.40131519274,6.57457470251
21.16.04.13,949,5.13460264021,5.20761712439,4.85712468983,2.21316346154,2.58047042053,7.42979214781,6.61118616145
22.16.04.13,836,5.1674241557,5.27611802346,4.99564439946,2.22550233645,2.62608803987,7.43285393258,6.61663636364
23.16.04.13,657,5.1431600295,5.22058291911,4.89517626827,2.23762362637,2.59269776876,7.43716216216,6.5893880597
0.15.04.13,19,5.28445945946,5.43386363636,5.39244444444,2.11555555556,2.445,7.24666666667,6.46424242424
1.15.04.13,16,5.14585034014,5.25493670886,4.98183673469,2.145,2.773,7.54666666667,6.50517241379
2.15.04.13,51,4.85804154303,4.7598974359,4.24672131148,2.41191489362,3.0385,7.43666666667,6.5480952381
3.15.04.13,102,4.72500441306,4.56890829694,3.99502283105,2.2501734104,2.98392156863,7.40571428571,6.33893939394
4.15.04.13,73,4.56580065359,4.31278215223,3.98821678322,2.02745283019,2.91552763819,7.52,6.44183908046
5.15.04.13,65,4.77818807339,4.57724665392,4.29680851064,1.82754716981,2.96663793103,7.256,6.43986111111
6.15.04.13,27,4.8331884058,4.70348993289,4.20273684211,2.38722222222,3.02444444444,7.585,6.5225
7.15.04.13,58,4.62390015601,4.38471502591,4.09593442623,1.985,2.8752,7.67,6.42114285714
8.15.04.13,36,4.88975308642,4.80820512821,4.47829787234,2.18487804878,2.99061728395,7.5925,6.48666666667
9.15.04.13,40,4.87739583333,4.73453441296,4.06255319149,2.05259259259,2.77391304348,7.484,6.48204081633
10.15.04.13,52,4.82326797386,4.67681948424,4.26811965812,2.15259259259,2.93583892617,7.528,6.60352941176
11.15.04.13,50,5.1343902439,5.20116104869,5.07737113402,2.13818181818,2.9378313253,7.49481481481,6.67720720721
12.15.04.13,71,4.48081196581,4.07985454545,3.81867276888,2.08407643312,3.09479768786,7.51714285714,6.57098901099
13.15.04.13,39,5.02683840749,5.0030125523,4.59358778626,2.25272727273,2.83722222222,7.47666666667,6.73694915254
14.15.04.13,43,4.93306122449,4.86287937743,4.19746031746,2.28918032787,2.54675675676,7.42888888889,6.54653846154
15.15.04.13,3759,5.11976423564,5.2020035496,4.91179785714,2.2756036036,2.59959260527,7.41615648593,6.56758396666
16.15.04.13,10973,5.11442938341,5.18541122272,4.89484570723,2.25256843242,2.66538846983,7.42027285448,6.53764094013
17.15.04.13,15649,5.09986328199,5.15686411973,4.85849626507,2.23101316335,2.65323529412,7.41787743923,6.5111864223
18.15.04.13,13523,5.12747558135,5.21196554726,4.97179751429,2.2188064812,2.66010518344,7.48559883005,6.55767476765
19.15.04.13,9114,5.11857225931,5.19202710475,4.94507551406,2.21754437086,2.65840185185,7.41358780277,6.55582920254
20.15.04.13,5645,5.083627747,5.12842828609,4.82904459132,2.20082572558,2.66071549934,7.42398826979,6.55465144231
21.15.04.13,4651,5.07980481966,5.12028933878,4.80166709268,2.19477831741,2.56656559767,7.41030881017,6.54625068269
22.15.04.13,4481,5.19396108568,5.32837568786,5.11966980899,2.22535803349,2.58593907954,7.37745151598,6.61449737111
23.15.04.13,3011,5.15161813052,5.25419856459,5.02935002229,2.23579752175,2.61353985717,7.36063104036,6.54079942036
0.14.04.13,19,5.175,5.26303030303,5.04930232558,2.32,2.32,7.2,6.51142857143
1.14.04.13,21,5.23338888889,5.39715789474,5.26015873016,2.16631578947,2.29095238095,7.41538461538,6.74476190476
2.14.04.13,18,5.33727272727,5.51382978723,5.50423076923,2.21090909091,2.55733333333,7.35333333333,6.69891891892
3.14.04.13,10,5.09423913043,5.14122807018,4.8825,2.242,2.7125,7.455,6.6185
4.14.04.13,11,5.33469387755,5.60038461538,5.61555555556,2.24,2.60222222222,7.33428571429,6.62
5.14.04.13,18,5.24806629834,5.37514563107,5.31904761905,2.18461538462,2.77090909091,7.38909090909,6.68634146341
6.14.04.13,16,5.09752380952,5.19517241379,5.0,2.08888888889,2.64714285714,7.34,6.83
7.14.04.13,9,5.19897058824,5.38121212121,5.32916666667,1.916,2.35142857143,7.42666666667,6.55529411765
8.14.04.13,25,5.31034883721,5.38825396825,5.30795698925,2.24,2.61931034483,7.32,6.52625
9.14.04.13,63,5.15139053254,5.09689922481,4.72617449664,2.19129032258,2.3047761194,7.34,6.70463414634
10.14.04.13,26,5.04972332016,4.93155172414,4.51014492754,2.145,2.45942857143,7.5,6.62117647059
11.14.04.13,44,5.07674540682,5.04142857143,4.80607594937,2.2831372549,2.76586666667,7.306,6.64963855422
12.14.04.13,32,5.15088122605,5.1880239521,4.96533333333,2.22166666667,2.43904761905,7.458,6.64952380952
13.14.04.13,39,5.18943005181,5.29207729469,5.09366412214,2.18971428571,2.67117647059,7.33916666667,6.638
14.14.04.13,41,5.14716180371,5.22605504587,5.04426470588,2.2175,2.63929824561,7.35407407407,6.77949367089
15.14.04.13,25,5.20959349593,5.34377952756,5.20247058824,2.26869565217,2.60466666667,7.522,6.61945454545
16.14.04.13,20,5.25308823529,5.42076923077,5.28830188679,2.2,2.63777777778,7.53333333333,6.65142857143
17.14.04.13,22,5.3248245614,5.58048,5.64823529412,2.26588235294,2.62782608696,7.46086956522,6.76870967742
18.14.04.13,28,5.18310606061,5.37203389831,5.28325,2.21428571429,2.8176,7.09111111111,6.404
19.14.04.13,16,5.22054054054,5.34511627907,5.24035714286,2.14428571429,2.58,7.60857142857,6.71833333333
20.14.04.13,24,5.10207729469,5.18623853211,5.02162162162,2.14090909091,2.53933333333,7.45090909091,6.71409090909
21.14.04.13,19,5.05086705202,5.00659340659,4.6062745098,2.27238095238,2.5056,7.56,6.62615384615
22.14.04.13,28,5.14483146067,5.22096774194,5.02777777778,2.16740740741,2.59128205128,7.58266666667,6.6115
23.14.04.13,26,5.4082010582,5.64082568807,5.71476923077,2.30142857143,2.505,7.55230769231,6.76285714286
